epoch,loss,mae,val_loss,val_mae
0,52.93235397338867,0.3607252240180969,50.988704681396484,0.7726818323135376
1,37.171043395996094,0.306285560131073,34.434043884277344,0.6487348079681396
2,21.732250213623047,0.22632525861263275,24.98232078552246,0.525635838508606
3,15.039163589477539,0.17035822570323944,20.285261154174805,0.4353565573692322
4,11.683004379272461,0.1326758712530136,17.237098693847656,0.3605945110321045
5,9.438042640686035,0.10576904565095901,14.449009895324707,0.308377742767334
6,8.031079292297363,0.0874662697315216,12.47095012664795,0.26749444007873535
7,7.136341094970703,0.07439666986465454,13.371112823486328,0.24657697975635529
8,6.434324264526367,0.06401443481445312,10.699893951416016,0.21039243042469025
9,5.9591898918151855,0.05643311142921448,10.049378395080566,0.18777933716773987
10,5.357632160186768,0.04937188699841499,9.692874908447266,0.17088183760643005
11,5.305088996887207,0.045666325837373734,8.491374015808105,0.15272213518619537
12,4.972745418548584,0.041268303990364075,8.50518798828125,0.14374707639217377
13,4.910646438598633,0.038591813296079636,7.8045454025268555,0.12954013049602509
14,4.505131244659424,0.03555777668952942,7.613368511199951,0.12276747077703476
15,4.4920172691345215,0.03394808992743492,8.639798164367676,0.12717650830745697
16,4.258268356323242,0.0315604992210865,7.130596160888672,0.11141950637102127
17,4.283491134643555,0.030399279668927193,7.387507438659668,0.10966777801513672
18,4.143985748291016,0.02920551225543022,7.02223539352417,0.10160484910011292
19,4.521738529205322,0.029857248067855835,6.736525058746338,0.09697599709033966
20,3.8972396850585938,0.02656521461904049,6.411835193634033,0.09194010496139526
21,4.203482151031494,0.02722606249153614,7.121281623840332,0.09665635973215103
22,3.986013174057007,0.025980215519666672,6.426790714263916,0.08624351769685745
23,3.8674850463867188,0.024847907945513725,6.5591206550598145,0.08747795969247818
24,3.7469868659973145,0.024270545691251755,6.413522720336914,0.0844191163778305
25,3.799581527709961,0.02362610213458538,6.477492332458496,0.08207139372825623
26,3.74767804145813,0.02358757145702839,6.242569923400879,0.08085315674543381
27,3.4953787326812744,0.022081997245550156,6.552671909332275,0.07700742781162262
28,3.7762033939361572,0.02285711094737053,6.275318622589111,0.07993309199810028
29,3.573859214782715,0.021830866113305092,6.453861236572266,0.07770514488220215
30,3.5071322917938232,0.021349677816033363,6.882493019104004,0.0877808928489685
31,3.7178332805633545,0.021894365549087524,5.857598304748535,0.0744718462228775
32,3.5669291019439697,0.021151654422283173,6.858588218688965,0.07956826686859131
33,3.4117801189422607,0.02044375240802765,6.152118682861328,0.07284906506538391
34,3.537151336669922,0.02078896574676037,5.922854423522949,0.07206330448389053
35,3.4526915550231934,0.020094159990549088,6.617166042327881,0.07804085314273834
36,3.5049498081207275,0.020298661664128304,7.198004245758057,0.07937579602003098
37,3.3703725337982178,0.019647525623440742,6.641386032104492,0.07793167233467102
38,3.496943235397339,0.020111389458179474,5.703433513641357,0.07145199179649353
39,3.266254425048828,0.019375083968043327,5.576317310333252,0.06600385904312134
