epoch,loss,mae,val_loss,val_mae
0,53.02190399169922,0.3609585165977478,50.069698333740234,0.7608427405357361
1,38.34591293334961,0.309423565864563,34.72560119628906,0.6435912251472473
2,21.751310348510742,0.2208755612373352,24.79240608215332,0.5074698328971863
3,14.851826667785645,0.15928280353546143,18.894258499145508,0.4016699492931366
4,11.238783836364746,0.12222228199243546,16.00693130493164,0.33406779170036316
5,9.711920738220215,0.09836314618587494,14.007431983947754,0.2828279733657837
6,8.3106107711792,0.08116701245307922,12.841863632202148,0.24606041610240936
7,7.369134426116943,0.06874541938304901,12.090557098388672,0.21945518255233765
8,7.141575336456299,0.06146080419421196,10.617504119873047,0.1889740228652954
9,6.395807266235352,0.05307501181960106,9.449853897094727,0.1663483828306198
10,5.765519142150879,0.04665878787636757,10.566305160522461,0.15501731634140015
11,5.589707374572754,0.04269252344965935,8.592362403869629,0.13547953963279724
12,5.699606895446777,0.0407731831073761,9.134836196899414,0.1308375895023346
13,5.206092357635498,0.03716381639242172,7.732766628265381,0.11637453734874725
14,5.046760559082031,0.03492358699440956,7.971958160400391,0.11202986538410187
15,4.830992698669434,0.03271658346056938,9.861383438110352,0.12042954564094543
16,4.528604030609131,0.03046959638595581,6.9971795082092285,0.09746982902288437
17,4.685561656951904,0.02995605580508709,7.7686614990234375,0.10211734473705292
18,4.5590972900390625,0.029109256342053413,7.448171138763428,0.0937548577785492
19,4.613780975341797,0.028176408261060715,6.902256011962891,0.08937505632638931
20,4.2614922523498535,0.026700463145971298,9.0896635055542,0.09686531126499176
21,4.6290130615234375,0.027572672814130783,6.633221626281738,0.08482222259044647
22,4.227809906005859,0.025910241529345512,6.441030979156494,0.08108959347009659
23,4.018448352813721,0.02446889691054821,6.360486030578613,0.08010438084602356
24,3.9197092056274414,0.02369076944887638,6.276587009429932,0.07899367064237595
25,3.9268062114715576,0.023385949432849884,6.7324676513671875,0.08136624097824097
26,3.8563880920410156,0.02309625968337059,5.956143379211426,0.072813481092453
27,3.7921276092529297,0.0225785244256258,6.072483539581299,0.07387571036815643
28,3.955298900604248,0.022740386426448822,7.470871925354004,0.08390171825885773
29,3.831510305404663,0.022570807486772537,6.080747127532959,0.07061053067445755
30,3.8460114002227783,0.022055981680750847,5.990859031677246,0.07004497945308685
31,3.665764331817627,0.021195702254772186,5.640596866607666,0.0681719034910202
32,3.515418767929077,0.020550092682242393,5.757930278778076,0.07015054672956467
33,3.597055435180664,0.02074475772678852,5.7339768409729,0.06865978986024857
34,3.5116162300109863,0.020472384989261627,6.042605876922607,0.06936075538396835
35,3.5522522926330566,0.0203313659876585,6.621285438537598,0.0719209536910057
36,3.7617077827453613,0.02143893949687481,5.902772903442383,0.07331700623035431
37,3.4245011806488037,0.019720392301678658,6.206925392150879,0.07144509255886078
38,3.4987595081329346,0.0199058149009943,5.38218355178833,0.06353428214788437
39,3.5071213245391846,0.019956670701503754,6.029379367828369,0.07099618762731552
